state,district,latitude,longitude,soil_type,ph,nitrogen,phosphorus,potassium,organic_carbon,electrical_conductivity,moisture_content,temperature,Cropping_Season,Crop,Months,Rainfall,Humidity,Solar_Radiation,Wind_Speed,Soil_Fertility_Index,Water_Holding_Capacity,Micronutrients_Zinc,Micronutrients_Iron,Micronutrients_Boron,Historical_Yield,Pest_Disease_Incidence,Irrigation_Type,Market_Price,Fertilizer_Usage,Crop_Variety,NDVI
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Kharif,Soybean,"6,7,8,9,10",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,4404.9,9.6,Sprinkler,38.75,185.2,MAUS-2,0.36
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Kharif,Groundnut,"6,7,8,9,10",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,4876.3,4.4,Drip,25.6,269.3,TMV7,0.36
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Kharif,Groundnut,"6,7,8,9,10",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,2932.1,4.1,Sprinkler,25.6,63.5,JL24,0.36
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Rabi,Wheat,"10,11,12,1,2,3,4",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,1462.8,5.3,Flood,24.48,132.8,HD2967,0.36
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Rabi,Wheat,"10,11,12,1,2,3,4",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,1083.1,8.6,Rainfed,24.48,295.7,PBW343,0.36
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Rabi,Wheat,"10,11,12,1,2,3,4",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,1681.0,5.1,Rainfed,24.48,67.4,Lok1,0.36
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Rabi,Barley,"10,11,12,1,2,3,4",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,5482.6,5.1,Flood,30.75,178.7,RD2503,0.36
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Rabi,Barley,"10,11,12,1,2,3,4",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,2934.6,5.7,Drip,30.75,272.4,RD2552,0.36
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Rabi,Mustard,"10,11,12,1,2,3,4",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,1543.4,5.9,Rainfed,22.9,242.8,Pusa Bold,0.36
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Rabi,Mustard,"10,11,12,1,2,3,4",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,2822.4,6.6,Drip,22.9,41.8,Varuna,0.36
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Rabi,Gram,"10,11,12,1,2,3,4",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,1050.6,2.3,Sprinkler,21.38,192.1,JG11,0.36
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Rabi,Gram,"10,11,12,1,2,3,4",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,4052.6,10.0,Sprinkler,21.38,240.2,JG14,0.36
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Rabi,Lentils,"10,11,12,1,2,3,4",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,2433.0,3.7,Flood,21.93,269.4,PL406,0.36
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Rabi,Lentils,"10,11,12,1,2,3,4",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,4897.7,3.5,Rainfed,21.93,117.0,DPL62,0.36
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Zaid,Watermelon,"3,4,5,6",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,4866.3,9.9,Sprinkler,31.44,61.0,Sugar Baby,0.36
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Zaid,Watermelon,"3,4,5,6",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,4485.5,8.5,Sprinkler,31.44,174.3,Arka Manik,0.36
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Zaid,Sunflower,"3,4,5,6",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,4710.2,2.0,Flood,26.45,150.5,TNAUSUF7,0.36
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Zaid,Sunflower,"3,4,5,6",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,5067.5,1.3,Drip,26.45,190.4,PSH1967,0.36
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Zaid,Cucumber,"3,4,5,6",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,5470.3,7.7,Flood,30.62,228.5,Pusa Sanyog,0.36
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Zaid,Cucumber,"3,4,5,6",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,3307.7,3.2,Rainfed,30.62,235.6,Swarn Ageti,0.36
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Zaid,Pumpkin,"3,4,5,6",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,2662.9,7.5,Rainfed,26.27,97.5,Arka Chandan,0.36
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Zaid,Pumpkin,"3,4,5,6",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,3092.7,4.6,Drip,26.27,299.7,Pusa Vishwas,0.36
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Zaid,Muskmelon,"3,4,5,6",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,1979.0,6.7,Rainfed,21.17,202.2,Hara Madhu,0.36
Chhattisgarh,Korba,30.526386313177262,80.8488150155317,Laterite,5.94,344.0,22.5,105.5,1.19,1.36,31.4,34.0,Zaid,Muskmelon,"3,4,5,6",45.7,82.2,14.2,6.6,Medium,24.0,3.72,3.33,0.73,4178.8,3.5,Flood,21.17,259.9,Pusa Madhuras,0.36
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Kharif,Rice,"6,7,8,9,10",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,5236.7,3.7,Sprinkler,31.35,178.0,IR64,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Kharif,Rice,"6,7,8,9,10",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,2632.3,3.3,Flood,31.35,209.8,Basmati 1121,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Kharif,Rice,"6,7,8,9,10",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,2588.6,2.2,Rainfed,31.35,216.4,Swarna,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Kharif,Rice,"6,7,8,9,10",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,4148.9,6.8,Sprinkler,31.35,119.7,MTU1010,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Kharif,Maize,"6,7,8,9,10",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,4119.5,2.3,Sprinkler,19.87,158.6,HQPM1,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Kharif,Maize,"6,7,8,9,10",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,1086.2,5.6,Sprinkler,19.87,239.6,DHM117,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Kharif,Maize,"6,7,8,9,10",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,1276.8,4.7,Sprinkler,19.87,288.9,Suwan-1,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Kharif,Cotton,"6,7,8,9,10",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,2958.7,2.1,Drip,49.52,145.1,Bunny Bt,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Kharif,Cotton,"6,7,8,9,10",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,2979.0,5.4,Sprinkler,49.52,262.8,RCH 134,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Kharif,Cotton,"6,7,8,9,10",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,4728.1,9.6,Drip,49.52,271.6,LRA 5166,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Kharif,Soybean,"6,7,8,9,10",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,4114.0,6.6,Sprinkler,36.81,55.4,JS-335,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Kharif,Soybean,"6,7,8,9,10",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,2907.5,9.7,Rainfed,36.81,258.8,MAUS-2,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Kharif,Groundnut,"6,7,8,9,10",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,5773.6,6.5,Rainfed,21.41,277.1,TMV7,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Kharif,Groundnut,"6,7,8,9,10",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,2234.2,2.9,Rainfed,21.41,114.3,JL24,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Rabi,Wheat,"10,11,12,1,2,3,4",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,5493.8,9.0,Drip,23.33,96.7,HD2967,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Rabi,Wheat,"10,11,12,1,2,3,4",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,4081.1,3.9,Sprinkler,23.33,251.0,PBW343,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Rabi,Wheat,"10,11,12,1,2,3,4",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,4300.4,3.4,Sprinkler,23.33,188.9,Lok1,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Rabi,Barley,"10,11,12,1,2,3,4",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,4586.8,9.1,Flood,23.82,51.9,RD2503,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Rabi,Barley,"10,11,12,1,2,3,4",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,1235.9,8.7,Drip,23.82,238.4,RD2552,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Rabi,Mustard,"10,11,12,1,2,3,4",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,2608.2,8.9,Sprinkler,31.62,200.0,Pusa Bold,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Rabi,Mustard,"10,11,12,1,2,3,4",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,4013.5,8.6,Flood,31.62,74.6,Varuna,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Rabi,Gram,"10,11,12,1,2,3,4",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,2048.7,6.5,Sprinkler,27.71,186.8,JG11,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Rabi,Gram,"10,11,12,1,2,3,4",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,1685.4,1.8,Drip,27.71,244.1,JG14,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Rabi,Lentils,"10,11,12,1,2,3,4",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,4661.4,7.5,Sprinkler,25.78,140.8,PL406,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Rabi,Lentils,"10,11,12,1,2,3,4",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,2551.5,5.4,Flood,25.78,243.0,DPL62,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Zaid,Watermelon,"3,4,5,6",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,3843.4,5.3,Rainfed,25.98,189.2,Sugar Baby,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Zaid,Watermelon,"3,4,5,6",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,4406.6,9.9,Sprinkler,25.98,69.0,Arka Manik,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Zaid,Sunflower,"3,4,5,6",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,1785.2,2.5,Drip,21.67,109.3,TNAUSUF7,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Zaid,Sunflower,"3,4,5,6",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,5707.3,9.6,Flood,21.67,102.4,PSH1967,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Zaid,Cucumber,"3,4,5,6",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,3259.0,7.9,Flood,28.52,245.2,Pusa Sanyog,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Zaid,Cucumber,"3,4,5,6",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,4815.9,2.4,Rainfed,28.52,51.3,Swarn Ageti,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Zaid,Pumpkin,"3,4,5,6",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,3035.4,9.2,Rainfed,27.45,83.2,Arka Chandan,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Zaid,Pumpkin,"3,4,5,6",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,2158.6,3.6,Rainfed,27.45,272.6,Pusa Vishwas,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Zaid,Muskmelon,"3,4,5,6",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,1364.1,9.0,Rainfed,27.95,244.6,Hara Madhu,0.874
Chhattisgarh,Jagdalpur,28.02131766741688,70.18717400135172,Black,8.2,368.7,25.1,167.7,0.42,1.48,38.8,21.6,Zaid,Muskmelon,"3,4,5,6",49.1,68.6,22.39,13.0,Medium,37.0,1.89,7.33,1.47,4863.4,7.1,Flood,27.95,213.6,Pusa Madhuras,0.874
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Kharif,Rice,"6,7,8,9,10",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,2718.6,8.9,Flood,31.79,181.8,IR64,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Kharif,Rice,"6,7,8,9,10",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,1674.1,5.3,Drip,31.79,86.3,Basmati 1121,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Kharif,Rice,"6,7,8,9,10",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,3236.8,3.0,Drip,31.79,114.7,Swarna,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Kharif,Rice,"6,7,8,9,10",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,1800.1,8.0,Drip,31.79,215.8,MTU1010,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Kharif,Maize,"6,7,8,9,10",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,5766.7,8.4,Rainfed,22.36,105.6,HQPM1,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Kharif,Maize,"6,7,8,9,10",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,1086.6,6.2,Sprinkler,22.36,48.7,DHM117,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Kharif,Maize,"6,7,8,9,10",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,4848.9,6.1,Sprinkler,22.36,59.7,Suwan-1,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Kharif,Cotton,"6,7,8,9,10",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,3104.1,8.3,Sprinkler,66.35,208.8,Bunny Bt,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Kharif,Cotton,"6,7,8,9,10",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,5365.5,5.5,Rainfed,66.35,40.8,RCH 134,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Kharif,Cotton,"6,7,8,9,10",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,5973.2,5.8,Flood,66.35,278.8,LRA 5166,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Kharif,Soybean,"6,7,8,9,10",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,5596.7,6.8,Flood,39.65,227.1,JS-335,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Kharif,Soybean,"6,7,8,9,10",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,3886.3,3.0,Rainfed,39.65,213.3,MAUS-2,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Kharif,Groundnut,"6,7,8,9,10",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,5402.9,3.1,Rainfed,28.41,163.9,TMV7,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Kharif,Groundnut,"6,7,8,9,10",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,1211.9,9.1,Flood,28.41,62.9,JL24,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Rabi,Wheat,"10,11,12,1,2,3,4",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,4829.3,4.6,Sprinkler,21.3,194.8,HD2967,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Rabi,Wheat,"10,11,12,1,2,3,4",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,1085.1,9.5,Drip,21.3,289.1,PBW343,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Rabi,Wheat,"10,11,12,1,2,3,4",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,2608.7,9.3,Flood,21.3,241.7,Lok1,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Rabi,Barley,"10,11,12,1,2,3,4",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,3230.0,7.8,Drip,24.07,61.9,RD2503,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Rabi,Barley,"10,11,12,1,2,3,4",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,5433.4,4.7,Rainfed,24.07,124.5,RD2552,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Rabi,Mustard,"10,11,12,1,2,3,4",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,4835.2,3.4,Sprinkler,20.41,56.7,Pusa Bold,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Rabi,Mustard,"10,11,12,1,2,3,4",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,2281.3,4.2,Drip,20.41,124.3,Varuna,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Rabi,Gram,"10,11,12,1,2,3,4",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,1500.1,3.0,Drip,20.41,98.5,JG11,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Rabi,Gram,"10,11,12,1,2,3,4",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,4049.6,3.5,Flood,20.41,217.8,JG14,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Rabi,Lentils,"10,11,12,1,2,3,4",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,2141.0,5.5,Sprinkler,22.09,119.6,PL406,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Rabi,Lentils,"10,11,12,1,2,3,4",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,1088.8,6.7,Sprinkler,22.09,162.6,DPL62,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Zaid,Watermelon,"3,4,5,6",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,2468.6,9.9,Rainfed,29.75,213.1,Sugar Baby,0.755
Chhattisgarh,Dhamtari,21.46269459066692,77.32601243852889,Mountain,7.6,381.2,25.0,160.3,0.71,1.72,17.5,33.8,Zaid,Watermelon,"3,4,5,6",20.6,67.9,19.73,22.7,Medium,30.7,3.55,8.09,1.33,2273.1,7.3,Drip,29.75,177.7,Arka Manik,0.755
